username,score,content,tanggal,label,clean_text
Pengguna Google,1,"ajg susah bgt nyari kang gojek udh maj dapet otg nya ga berangkat"" ketiduran",2026-03-21 04:26:20,negatif,ajg susah banget nyari kang gojek maj otg tidak berangkat tidur
Pengguna Google,5,pengen daftar gojek cuma ga ngerti caranya 🥲,2026-03-21 03:24:17,positif,ken daftar gojek tidak erti
Pengguna Google,5,pelayanan jasa yang bagus,2026-03-21 03:09:17,positif,layan jasa bagus
Pengguna Google,1,"sering banget di abaikan sama driver gocar,, alasan mau bab lah, macet lah ..bla bla bla....tidak profesional...padahal kita sudah lama menunggu driver tidak ada balasan menjawab chat ataupun telpon kami...sangaaat mengecewakan !!!!",2026-03-21 02:10:30,negatif,banget abai driver gocar alas bab macet bla bla blatidak profesionalpadahal tunggu driver tidak balas chat telpon kamisangaat kecewa
Pengguna Google,1,saat ini tidak bisa buka go cat mohon diperbaiki.terima kasih,2026-03-21 01:55:27,negatif,tidak buka go cat diperbaikiterima kasih
Pengguna Google,5,kok ga bisa yah,2026-03-21 01:50:34,positif,tidak yah
Pengguna Google,1,"proses go food lama dan tidak bisa di batalkan, kalo pun harua di batalkan harus lewat tlp dimana blm tentu bisa ambil keputusan secara cepat.",2026-03-21 00:34:42,negatif,proses go food tidak batal kalo harua batal tlp mana belum ambil putus cepat
Pengguna Google,5,alhamdulillah bisa pakai aplikasi gojek lagi,2026-03-21 00:33:56,positif,alhamdulillah pakai aplikasi gojek
Pengguna Google,5,tengkyu gojek,2026-03-20 23:38:26,positif,tengkyu gojek
Pengguna Google,1,makin lama pake gojek makin gk jls..,2026-03-20 22:49:58,negatif,pakai gojek tidak jls
Pengguna Google,5,banyak membantu saya saat sakit,2026-03-20 22:22:00,positif,bantu sakit
Pengguna Google,5,lebih mudah dan praktis,2026-03-20 22:19:25,positif,lebih mudah praktis
Pengguna Google,5,"gojek emang top,, cuma tolong diperbaiki sinyal nya kadang sering lemot",2026-03-20 22:13:42,positif,gojek emang top tolong baik sinyal kadang lambat
Pengguna Google,1,paling mahal jarak dekat 17500 ongkosnya,2026-03-20 22:02:07,negatif,paling mahal jarak ongkos
Pengguna Google,1,"pelayanannya jelek bgt parahnya gua mesen gojek posisinya abis ujan gada inisiatif parah gua kehujanan gadikasihjas ujan jok motor basah ga di elap sama Abang gojeknya ,udah gtu bawa motor ngebut ² posisi nya gua bawa barang bnyk",2026-03-20 21:49:21,negatif,layan buruk banget parah gua mesen gojek posisi abis ujan gada inisiatif buruk gua hujan gadikasihjas ujan jok motor basah tidak elap driver gojek gtu bawa motor ngebut posisi gua bawa barang bnyk
Pengguna Google,1,"Tiap pesen gofood dateng nya lama banget, selalu lebih dari satu jam. makanan udah dingin terus, ongkosnya mahal, lebih murah juga grab, milih rute buat driver jauh banget",2026-03-20 21:49:12,negatif,sen gofood dateng banget lebih jam makan dingin ongkos mahal lebih murah grab milih rute driver banget
Pengguna Google,1,"kalau memang ada masalah antara driver dan aplikasi, mohon dapat segera diselesaikan. jangan sampai customer yg terkena imbasnya.",2026-03-20 21:28:07,negatif,driver aplikasi selesai jangan customer kena imbas
Pengguna Google,1,"tolong gojek.rider kalian di Ketapang Kalbar di evaluasi lagi,pelayanan nya menurut aku lama,dan sulit sekali cari rider nya.",2026-03-20 21:24:06,negatif,tolong gojekrider ketapang kalbar evaluasi lagipelayanan lamadan sulit sekali cari rider
Pengguna Google,1,"Ongkirnya mahal banget masa pesen pecel lele 15 ribu Ongkirnya 29 ribu padahal dekat dan juga Masa pesan Go ride jarak 1,4 kilo ongkosnya 23 ribu",2026-03-20 21:21:15,negatif,ongkirnya mahal banget sen pecel lele ribu ongkirnya ribu pesan go ride jarak kilo ongkos ribu
Pengguna Google,1,saya kirim uang ke gopay saya Rp20.000 sudah terkirim tapi kok tidak ada masuk di gojek nya tolong lah gimana,2026-03-20 21:19:50,negatif,kirim uang gopay rp kirim tapi tidak gojek tolong
Pengguna Google,5,cocok buat kaum mager,2026-03-20 21:16:11,positif,cocok kaum mager
Pengguna Google,3,"sebelumnya mohon maaf, tadi barusan dapat driver gocar yang tiba tiba nelpon minta kenaikan harga, karena sulit nemuin transportasi jadi saya setujui, pas sudah nyampe jemput malah driver minta di cancel dan disuruh pilih 'nemuin transportasi lain' tapi drivernya tetap antar saya ke tujuan. tolong ya tindakan dari gojek nya, ini merugikan customer.",2026-03-20 20:52:07,netral,maaf barusan driver gocar nelpon naik harga sulit nemuin transportasi tuju pas nyampe jemput driver cancel suruh pilih nemuin transportasi tapi drivernya tuju tolong tindak gojek rugi customer
Pengguna Google,1,lagi dibutuhin kena cancel mulu sialan,2026-03-20 20:51:51,negatif,dibutuhin cancel mulu sial
Pengguna Google,5,nye bug wae gojek skrng,2026-03-20 20:45:13,positif,nye bug wae gojek skrng
Pengguna Google,5,"yang bener donk masa ksh driver yg jauh pdhl yg deket ada, buang wkt loh, kasian drivernya juga kejauhan jmpt. ga kira2.. jd lama tunggu. klo gini trs jd males lama2 make gojek",2026-03-20 20:44:51,positif,bener donk ksh driver deket buang wkt loh kasi drivernya jauh jmpt tidak tunggu gin males pakai gojek
Pengguna Google,3,pas dibutuhkan susah cari driver,2026-03-20 20:44:15,netral,pas butuh susah cari driver
Pengguna Google,1,"Lama2 kaya aplikasi pinjol!!! orang di paksa untuk segera tarik tunai gopay pinjam, 800.000, terganggu dengan notifikasi nya! akhirnya iseng saya coba tarik, 800.000, minta data, minta alamat, minta foto berkali-kali, ujung2nya di tolak!!! lo itu mau nyuri data sama foto atau apa??? klo memang gak mau ngasih, gak usah kasih notifikasi tiap hari utk tarik dana terusss!!! gw utang gak ada, tunggakan gak ada!!! payah lo maling data!!!👎👎👎👎👎👎👎👎",2026-03-20 20:34:03,negatif,kaya aplikasi pinjol paksa tarik tunai gopay pinjam ganggu notifikasi iseng coba tarik data alamat foto berkalikali ujung tolak nyuri data foto tidak kasih tidak kasih notifikasi tarik dana teruss utang tidak tunggak tidak payah maling data
Pengguna Google,5,sudah mantap cuman mohon maaf untuk aplikasi gojek sy ada kendala chat ke driver tidak bisa begitu juga dengan di cancel mungkin ada kesalahan di aplikasinya,2026-03-20 20:29:03,positif,mantap cuman maaf aplikasi gojek kendala chat driver tidak cancel salah aplikasi
Pengguna Google,5,Bgus,2026-03-20 20:26:00,positif,bgus
Pengguna Google,5,mantaaap...tepat waktu...,2026-03-20 20:19:33,positif,mantaaptepat waktu
Pengguna Google,1,"terlalu sering trouble, pas lagi urgent selalu trouble",2026-03-20 20:15:52,negatif,trouble pas urgent trouble
Pengguna Google,5,Terbantu dengan kenyamanan,2026-03-20 20:11:47,positif,bantu nyaman
Pengguna Google,1,cs payah ga bisa selesaikan masalah,2026-03-20 20:00:25,negatif,customer service payah tidak selesai
Pengguna Google,2,"versi 5.52 tolong diperbaiki, mau masuk ke beranda loadingnya lama banget ujung²nya yang muncul ""internet mati"" padahal jaringannya full, buat sosmed sama buka aplikasi ojol sebelah aja lancar jaya. udah di hapus cache instal ulang sama aja.",2026-03-20 19:55:30,negatif,versi tolong baik beranda loadingnya banget ujung muncul internet mati jaring full sosmed buka aplikasi ojek belah lancar jaya hapus cache instal ulang
Pengguna Google,5,mantab bisa di andalkan,2026-03-20 19:50:11,positif,mantap andal
Pengguna Google,1,"Aplikasi paling buruk, mau trf selalu gangguan",2026-03-20 19:44:57,negatif,aplikasi paling buruk trf ganggu
Pengguna Google,1,mau top up saldo tidak bisa,2026-03-20 19:43:15,negatif,top up saldo tidak
Pengguna Google,1,malam takbiran tidak ada driver..,2026-03-20 19:33:14,negatif,malam takbir tidak driver
Pengguna Google,2,Suka pake aplikasi ini Dan 1 lagi saya salut sama gojek wilayah malang kota yg telah memberi kesempatan pekerjaan pd driver gofood yg difabel kalau gak salah namanya mas fuad Cuma sayang sy gak dapat kontak tlp beliau,2026-03-20 19:32:54,negatif,suka pakai aplikasi salut gojek wilayah malang kota sempat kerja pd driver gofood difabel tidak salah nama mas fuad sayang tidak kontak tlp beliau
Pengguna Google,1,"knp nih, lagi perlu banget malah errror",2026-03-20 19:28:56,negatif,nih banget error
Pengguna Google,5,servis memuaskan,2026-03-20 19:21:41,positif,servis muas
Pengguna Google,1,lama banget najis,2026-03-20 19:21:15,negatif,banget najis
Pengguna Google,1,"sering eror entah apk gojek customer,gopay,+ gojek driver mohon segera diperbaiki",2026-03-20 19:18:07,negatif,eror aplikasi gojek customergopay gojek driver baik
Pengguna Google,1,Banyak error,2026-03-20 19:02:43,negatif,error
Pengguna Google,4,hadeuuhh suka susah pesen go ride ataupun gocar. sering eror,2026-03-20 18:57:16,positif,hadeuuhh suka susah sen go ride gocar eror
Pengguna Google,2,"yang bener dong gojek, kenapa lama sekali perbaikannyaaaa, ini kami menunggu lama mau pesan tikettttt",2026-03-20 18:56:31,negatif,bener gojek sekali perbaikannyaa tunggu pesan tikett
Pengguna Google,1,aplikasi error diwaktu jam sibuk.. liburan pula..parah,2026-03-20 18:45:49,negatif,aplikasi error waktu jam sibuk libur pulaparah
Pengguna Google,1,"kalo emang gak bisa cari driver dari awal langsung aja batalin, udah di tunggu lama nggak dapet driver gblkkk",2026-03-20 18:37:41,negatif,kalo emang tidak cari driver batalin tunggu tidak driver gblkk
Pengguna Google,4,Pengiriman sesuai tepat waktu,2026-03-20 18:30:16,positif,kirim sesuai waktu
Pengguna Google,1,apaan si saldo gopay ga muncul... saya mau pulang... ini pesen nya gmn saldo ga muncul di aplikasi... nyesel ngisi gopay...,2026-03-20 18:27:12,negatif,si saldo gopay tidak muncul pulang sen saldo tidak muncul aplikasi nyesel ngisi gopay
Pengguna Google,1,knapa malam ini ga bisa transfer wooiii...,2026-03-20 18:23:46,negatif,malam tidak transfer wooii
Pengguna Google,1,"tolong ya dana gopay saya dikembalikan, sudah dicancel tapi belum ada pengembalian dana, chat dengan cs pun responnya sangat lama, lama-lama aplikasi ini sudah tidak bisa dipercaya ya",2026-03-20 18:18:25,negatif,tolong dana gopay kembali dicancel tapi belum kembali dana chat customer service responnya sangat lamalama aplikasi tidak percaya
Pengguna Google,1,"gangguan teknis,TENANGGG",2026-03-20 18:16:17,negatif,ganggu teknistenangg
Pengguna Google,1,sering gangguan aneh,2026-03-20 18:15:03,negatif,ganggu aneh
Pengguna Google,3,"Halo gojek, sorry semakin lama semakin downgrade yaa sepertinya.. driver suka cancel, scan barcode selalu bermasalah harus keluar masuk aplikasi. Sering banget nunggu driver 30 menit.",2026-03-20 18:10:40,netral,gojek sorry downgrade yaa driver suka cancel scan barcode masalah aplikasi banget nunggu driver menit
Pengguna Google,1,susah nyari drivernya sekarang. terlalu susah..,2026-03-20 18:07:11,negatif,susah nyari drivernya susah
Pengguna Google,1,"THIS APP IS A HUMB OF DISHONEST DRIVERS (FRAUDS). THE APP PROTECTS DISHONEST DRIVERS. FOOD ORDERS ARE OFTEN INCOMPLETE. DRIVERS OFTEN ASK FOR MORE MONEY. GIVEN ONE OR TWO STARS DRIVERS GET ANGRY, AND CUSTOMERS ARE BLOCKED BY THE APP. IMMEDIATELY DELETE THE GOJEK APP FROM YOUR PHONE BEFORE YOU BECOME A FRAUDULENT. BE WARNED.",2026-03-20 18:05:29,negatif,this aplikasi is humb of dishonest drivers frauds the aplikasi protects dishonest drivers food orders are often incomplete drivers often ask for more money given one or two stars drivers get angry and customers are blocked by the aplikasi immediately delete the gojek aplikasi from your phone before you become fraudulent be warned
Pengguna Google,2,"Gojek udah ga 1 / 2 kali lama banget cari driver buat ambil makanan, tolong diperbaiki lagi",2026-03-20 17:56:07,negatif,gojek tidak banget cari driver ambil makan tolong baik
Pengguna Google,5,"trouble mulu benerin kek , orang lagi buru buru juga . punya apk sistem benerin jangan duit mulu yang dipikir . mikir dev 🗿",2026-03-20 17:52:46,positif,trouble mulu benerin kek buru buru aplikasi sistem benerin jangan duit mulu pikir mikir dev
Pengguna Google,1,pesan d gofood aj dket lama amat 50 mnit sampai..driver jg blm d tugaskan sampai 45 mnit....lemot tambah hari..,2026-03-20 17:31:03,negatif,pesan gofood aj dket mnit sampaidriver belum tugas mnitlemot
Pengguna Google,1,"perbaiki attitude oknum driver di wilayah bppn yg belagu membatalkan pengambilan pesanan makanan karena merasa tidak sesuai, padahal sudah dijelaskan dan sudah konfirmasi dengan pemesannya,",2026-03-20 17:22:26,negatif,baik attitude oknum driver wilayah bppn belagu batal ambil pesan makan tidak sesuai konfirmasi mes
Pengguna Google,1,"saya menggunakan gojek sdh lebih dari 5 tahun tapi makin kesini semakin aneh aj, driver makanan dan ojek mobil saat hujan tdk pernh dapat dan beberapa kali di tolak dan cancel pesanan mkann saya,knpa saat hujan tdk bsa di gunakan apk ini, atau sistm ny mmng menolak orderan saat hujan??",2026-03-20 17:16:59,negatif,gojek sdh lebih tahun tapi kesini aneh aj driver makan ojek mobil hujan tidak pernh tolak cancel pesan mkann sayaknpa hujan tidak aplikasi sistm ny mmng tolak order hujan
Pengguna Google,3,"3 kali berturut turut, dapet status pengemudi tidak respon by lokasi dan via chat/call. waktu terbuang karna menunggu pemberitahuan fiktif, tolong segera perbaiki.",2026-03-20 17:02:37,netral,status kemudi tidak respon by lokasi via chatcall waktu buang karna tunggu pemberitahuan fiktif tolong baik
Pengguna Google,5,Fast and The Best🔥,2026-03-20 16:39:36,positif,fast and the baik
Pengguna Google,5,ok siip puas,2026-03-20 16:35:00,positif,oke siip puas
Pengguna Google,5,kalau bisa di perbarui system yg terdapat pada gojek agar driver dpt orderan berada pada jarak terdekat karena sistem ini dpt mengubah sudut pemesan untuk semakin banyak menggunakan aplikasi karena layanan pengantaran cepat itu lebih baik menjaga kualitas pengguna aplikasi pemesan untuk dpt di layani dengan cepat dan sebaik baik nya saran saya mohon di koreksi dan di buat terima kasih,2026-03-20 16:32:41,positif,baru system gojek driver order jarak dekat sistem ubah sudut mes aplikasi layan antar cepat lebih jaga kualitas guna aplikasi mes layan cepat saran koreksi terima kasih
Pengguna Google,5,"baik, terbantu",2026-03-20 16:28:35,positif,bantu
Pengguna Google,5,sangat membantu kita,2026-03-20 16:22:58,positif,sangat bantu
Pengguna Google,1,saya beli 3 makanan dan yang 2 rasanya aneh masam kecut seperti sudah basi tapi tidak mau bantu refund untuk 2 porsi yang seperti basi itu mengecewakan sekali gojek sekarang pelayanan buruk banget. suruh nunggu 2 jam tapi gak dibantu ditutup laporannya parah banget.,2026-03-20 16:07:55,negatif,beli makan aneh masam kecut basi tapi tidak bantu refund porsi basi kecewa sekali gojek layan buruk banget suruh nunggu jam tapi tidak bantu tutup lapor buruk banget
Pengguna Google,1,gojek mahal skrng males pake Gojek .,2026-03-20 16:06:17,negatif,gojek mahal skrng males pakai gojek
Pengguna Google,5,Murah banget pakai gocar,2026-03-20 16:03:48,positif,murah banget pakai gocar
Pengguna Google,1,makin hari makin mahal mending maxsim gk naik naik harganya,2026-03-20 15:40:36,negatif,mahal mending maxsim tidak harga
Pengguna Google,1,dikit bgt driver nya tolol,2026-03-20 15:38:11,negatif,dikit banget driver tolol
Pengguna Google,1,"susah cari driver goshop, jadi males pakai apk ini.",2026-03-20 15:29:57,negatif,susah cari driver goshop males pakai aplikasi
Pengguna Google,5,"Pasti GEORGE gandhos otok owor,deh,kalau pakai Gojek👍",2026-03-20 15:10:51,positif,george gandhos otok owordehkalau pakai gojek
Pengguna Google,1,apk tolol,2026-03-20 14:56:44,negatif,aplikasi tolol
Pengguna Google,5,josjis dan tanggap darurat 😁,2026-03-20 14:52:09,positif,josjis tanggap darurat
Pengguna Google,5,kenapa blm bisa terdaftar,2026-03-20 14:38:58,positif,belum daftar
Pengguna Google,1,kenapa Go-Jek hemat nya hilang woi,2026-03-20 14:19:26,negatif,gojek hemat hilang woi
Pengguna Google,3,"aplikasinya bagus, sangat membantu, saya ada keluhan saat saya beli paket data, saya beli 9gb 4G, kenapa yang muncul malah 13gb 5G? salah kan itu",2026-03-20 13:41:19,netral,aplikasi bagus sangat bantu keluh beli paket data beli gb muncul gb salah
Pengguna Google,1,driver go send hari ini pada sombong susah banget buat ngambil pick up barang,2026-03-20 13:35:49,negatif,driver go send sombong susah banget ngambil pick up barang
Pengguna Google,1,"baperan bgt dikit"" internet mati dikit"" gabisa pesen ajg, padahal buka ig tiktok lancar semua",2026-03-20 13:25:46,negatif,baperan banget dikit internet mati dikit gabisa sen ajg buka ig tiktok lancar
Pengguna Google,5,nice pokok nya sangat membantu dalam segala hal,2026-03-20 13:23:07,positif,bagus pokok sangat bantu
Pengguna Google,1,gak minat,2026-03-20 12:55:08,negatif,tidak minat
Pengguna Google,2,kenapa susah sekali pemulihan akun padahal saya sudah mempunyai bukti bukti bahwa saya mempunyai akun,2026-03-20 12:55:04,negatif,susah sekali pulih akun bukti bukti akun
Pengguna Google,1,"GOJEK MAKIN GA JELAS, PESAN GOFOOD NYARI DRIVER NYA SUSAH DAPET, MASA AKU NUNGGUIN CARI DRIVER NYA DARI PAGI SAMPE SIANG, LAPER WOIIIII",2026-03-20 12:53:55,negatif,gojek tidak pesan gofood nyari driver susah nungguin cari driver pagi sampe siang laper woii
Pengguna Google,5,barang saya hilang saya mau lapor bingung mau lapor kmn tolong di bantu,2026-03-20 12:51:45,positif,barang hilang lapor bingung lapor kmn tolong bantu
Pengguna Google,1,"driver nya banyak bermasalah , better pake grab",2026-03-20 12:46:00,negatif,driver masalah better pakai grab
Pengguna Google,5,saya sih cukup suka pakai apk ini,2026-03-20 12:45:21,positif,sih suka pakai aplikasi
Pengguna Google,1,"gatau kurir atau apk nya yg salah, tapi kurang teliti dalam alamat sama tidak bijak dalam konfirmasi penerima, saya udah beberapa kali salah kirim terus, bisa ga sih benerin apk sama orang "" nya, klo udah sampe tuh konfirmasi nya yg sampe di jawab, bukan asal kirim poto terus cabut, rugi pengirim nya dong, sama maps nya benerin dong gojek, ga lengkap bgt sih, kolab sama google maps yg udah pasti bener alamatnya",2026-03-20 12:43:57,negatif,gatau kurir aplikasi salah tapi kurang teliti alamat tidak bijak konfirmasi terima salah kirim tidak sih benerin aplikasi sampe tuh konfirmasi sampe bukan kirim poto cabut rugi kirim maps benerin gojek tidak lengkap banget sih kolab google maps bener alamat
