username,score,content,tanggal,label
Pengguna Google,1,Driver pada gak mau ambil orderan go food.. lama kelamaan konsumen pada kabur alias beralih ke aplikasi lain nya,2026-03-22 16:23:34,negatif
Pengguna Google,5,biar bintang yang membuktikan,2026-03-22 16:21:06,positif
Pengguna Google,5,cepat dan tepat waktu,2026-03-22 16:17:48,positif
Pengguna Google,5,baguss,2026-03-22 16:16:22,positif
Pengguna Google,5,transportasi terbaik,2026-03-22 16:12:38,positif
Pengguna Google,1,aplikasi lemot bgt heran,2026-03-22 16:01:16,negatif
Pengguna Google,5,ok,2026-03-22 16:01:12,positif
Pengguna Google,5,bagus banget sangat membantu,2026-03-22 15:56:39,positif
Pengguna Google,5,senang,2026-03-22 15:52:12,positif
Pengguna Google,1,sulit menerima kritik dari costumer,2026-03-22 15:51:04,negatif
Pengguna Google,1,saya merasa terbantu oleh gojek mantap👍👍👍,2026-03-22 15:45:38,negatif
Pengguna Google,1,"Nyari driver sekarang susah BANGET.. mau yg reguler atau hemat sama aja. sulit banget, tolong dong diperbaiki. jd merugikan waktu customer klo kaya gini terus. bintang bakal sy edit kalau sdh ada pembaharuan dari pihak Gojek..",2026-03-22 15:36:22,negatif
Pengguna Google,1,"aturan Baru apa Gmna, Pesan GoFood Skarang Ga Bisa liat Real Time Posisi driver",2026-03-22 15:26:47,negatif
Pengguna Google,5,ok,2026-03-22 15:21:11,positif
Pengguna Google,5,terima kasih gojek sangat membantu dalam segala aktifitas,2026-03-22 15:18:54,positif
Pengguna Google,5,good,2026-03-22 15:09:55,positif
Pengguna Google,5,bagus,2026-03-22 15:08:37,positif
Pengguna Google,1,"aplikasi lelet, posisi gocar ga gerak lebih dari 3kilo supir tidak mau ngambil",2026-03-22 15:06:06,negatif
Pengguna Google,5,"kendaraan banyak, penjemputan cepat.",2026-03-22 14:44:25,positif
Pengguna Google,2,"Gofood mahal, jadi naikin harga pasaran. Harga makanan di markup/naikin 4-15 Rb, nambah lagi biaya aplikasi dan biaya penangnan. Harga makanan 35.000 Jadi 45.000, tambah biaya aplikasi 1000, penanganan 2000 ongkir 12.000. Total 60.000 Hhmmmm Info waktu tiba juga asal. Keterangan tiba dalam 5 menit, di refresh² tetap sama. tiba dalam 5 menit. udah 30 menit nga datang².",2026-03-22 14:37:56,negatif
Pengguna Google,5,pelayanan yang baik🙏🙏,2026-03-22 14:31:14,positif
Pengguna Google,5,"setiap pesan gojek/gofood, pelayanan nya selalu bagus",2026-03-22 14:30:13,positif
Pengguna Google,1,"Kalah sama hijau sebelah mau psen gfood aja drivernya sibuk terus klo driver2 pemalas suspend aja ganti driver lain bnyak yg mau daftar, hapus akunnya kalau perlu , susah banget cari driverr, aplikasi makin mahal makin sombong drivernya susah banget order dr toko udh konfirm kita tunggu kirain aman pas dibuka lagi malah cancel gada driver AS**, pastikan dlu driver mau antar baru okekan di aplikasi bukan sebaliknya kuhapusss",2026-03-22 14:21:06,negatif
Pengguna Google,1,aplikasi apaan ini anj .GK jelas.. driver nya Nolak terus .Udh 3x saya pesan .di cancel terus sama driver go car,2026-03-22 14:17:18,negatif
Pengguna Google,1,"saya sangat kesal dengan sistemnya apalagi hari libur, ini mau makan aja drivernya tak kunjung datang, gimana ya sistemnya ? tolong diperbaiki",2026-03-22 14:02:28,negatif
Pengguna Google,1,"sulit dapat driver, pdhl di apk sebelah lngsung dpt",2026-03-22 13:58:21,negatif
Pengguna Google,2,"lama lama pakai gojek jadi mahal,, emang km pikir gampang cari duit apalagi hari lebaran begini tarif nggk kira2",2026-03-22 13:56:14,negatif
Pengguna Google,1,"mitra nya malah ngebela driver yg tidak jujur, tidak mementingkan kepuasan pelanggannya, tapi malah bersekongkol menipu customer, emang luar biasaaa inii hahahaha",2026-03-22 13:50:04,negatif
Pengguna Google,1,"buruk sekali, selalu kesusahan cari driver, udah coba prioritas pun masih susah, giliran dapat driver nya nyasar kmana mana, dihubungi GK diangkat.",2026-03-22 13:44:41,negatif
Pengguna Google,1,lama banget nunggu driver,2026-03-22 13:38:13,negatif
Pengguna Google,5,coba paylater,2026-03-22 13:37:29,positif
Pengguna Google,1,"pesan gofood super lama. datang terpambat sampai 1 jam. entah dari driver, entah dari penjual, atau memang aplikasinya yg bobrok",2026-03-22 13:33:26,negatif
Pengguna Google,1,pesan gofood 3kali ga pernah dapat driver,2026-03-22 13:31:03,negatif
Pengguna Google,1,saya kira cuman sekali ada kendala terkait go food ternyata sama aja . sudah berkali kali saya pesan gofod selalu bermasalah terjait driver. padahal banyak driver yg berada di pinggir jalan sedang duduk². tolong diperbaiki ya 🙏🏻,2026-03-22 13:25:25,negatif
Pengguna Google,5,good,2026-03-22 13:23:59,positif
Pengguna Google,5,bagus banget,2026-03-22 13:23:35,positif
Pengguna Google,1,susah amat dapet driver habis lebaran,2026-03-22 13:22:10,negatif
Pengguna Google,1,udah nunggu makanan sejam gak dapat driver minimal dikasih kompensasi lah ini malah pas pesan lagi dikasih ongkir yg lebih mahal,2026-03-22 13:13:30,negatif
Pengguna Google,5,pake gojek nyaman,2026-03-22 13:12:44,positif
Pengguna Google,1,Gojek kebanyakan nge bug sekarang ngelag teruss padahal sinyal bagusss,2026-03-22 13:05:03,negatif
Pengguna Google,1,"driver yg ada di gocar salah satunya dgn plat no D 1723 UBE, driver kasar, minta tambahan tarif mengintimidasi saya, tolong ya buat gojek, driver yg kaya gini perlu di perhatikan agar tidak membuat penumpang tidak nyaman",2026-03-22 12:57:18,negatif
Pengguna Google,1,"woy gojek kenapa sih nge refresh QR tiket krL harus tiap 30 detik !!!! meski buat keamanan kan bisa aja dibuat 2-5 menit !!!! saya beliin tiket dari rumah buat sodara pas baru kirim QR nya tau2 gagal mulu,... malah bikin susah !!!!",2026-03-22 12:55:19,negatif
Pengguna Google,5,dipermudahkan dg GO-JEK. makasih GO-JEK,2026-03-22 12:42:23,positif
Pengguna Google,2,kenapa makin hari makin lelet. masa cuma mau mesen goride aja ampe mau stngah jam baru bisa. belum nunggu drivernya. parah sih,2026-03-22 12:40:35,negatif
Pengguna Google,5,mantap,2026-03-22 12:39:06,positif
Pengguna Google,5,terimaksih,2026-03-22 12:35:58,positif
Pengguna Google,5,klw perlu perbanyak promonya,2026-03-22 12:34:19,positif
Pengguna Google,5,sangat membantu,2026-03-22 12:33:38,positif
Pengguna Google,1,suwe,2026-03-22 12:24:58,negatif
Pengguna Google,5,membantu,2026-03-22 11:59:16,positif
Pengguna Google,1,"kok sekarang kalau mau cancel susah banget ya?, dikit² jaringan terputus padahal Internetku lagi kenceng gila, aplikasinya sampe aku uninstall sangking emosinya 😑",2026-03-22 11:50:54,negatif
Pengguna Google,5,pengiriman cepat👍,2026-03-22 11:49:15,positif
Pengguna Google,5,mantap,2026-03-22 11:49:01,positif
Pengguna Google,5,senang sekali,2026-03-22 11:47:48,positif
Pengguna Google,5,saya beri reting bintang lima,2026-03-22 11:36:21,positif
Pengguna Google,1,"lelet, para driver sombong semoga dapat balasan setimpal",2026-03-22 11:22:57,negatif
Pengguna Google,5,TKS mantaaab,2026-03-22 10:55:20,positif
Pengguna Google,5,Awesome,2026-03-22 10:47:05,positif
Pengguna Google,5,mudah cepat dan terjangkau,2026-03-22 10:38:34,positif
Pengguna Google,5,pelayanan sangat puas,2026-03-22 10:38:03,positif
Pengguna Google,5,oke lah,2026-03-22 10:37:08,positif
Pengguna Google,2,"gak sesuai dengan iklan iklannya,,,pesen gocar sampai aku batalin 4x gara-gara armadanya minim,,,hedeeeh mending dihapus saja fasilitas GOCAR nya..",2026-03-22 10:33:08,negatif
Pengguna Google,5,penjemputan ya tepat waktu,2026-03-22 10:28:08,positif
Pengguna Google,1,"kalo pesen selalu ga di respon, padahal ga pernah pake mode hemat",2026-03-22 10:26:38,negatif
Pengguna Google,5,pelayanan cepat,2026-03-22 10:23:50,positif
Pengguna Google,5,ok,2026-03-22 10:23:05,positif
Pengguna Google,1,banyak driver g jelas. orderan masuk diterima tapi tapi semakin jauh dr lokasi jemput.,2026-03-22 10:21:50,negatif
Pengguna Google,1,"Sampe sekarang apk nya ttp ga bisa di akses selalu ada tulisan internet mati udah aku coba hapus apk aku download lagi, udah pake wifi segala macem ttp aja padahal kalo buka apk lain lancar² aja",2026-03-22 10:10:27,negatif
Pengguna Google,5,ok...mantab,2026-03-22 10:01:42,positif
Pengguna Google,5,OK SANGAT MEMBANTU SEKALI,2026-03-22 09:56:35,positif
Pengguna Google,5,mantap,2026-03-22 09:45:06,positif
Pengguna Google,1,udh nunggu 3 jam gak dapet2 driver nya aplikasi keren bngt,2026-03-22 09:39:10,negatif
Pengguna Google,5,mantap,2026-03-22 09:38:19,positif
Pengguna Google,5,oke si tapi klo mau ambil perjalanan jauh suka di cansel alasan nya pulang nya kosong,2026-03-22 09:37:58,positif
Pengguna Google,5,membantu saat butuh perjalanan,2026-03-22 09:29:20,positif
Pengguna Google,5,oke selalu menjadi andalan,2026-03-22 09:19:48,positif
Pengguna Google,5,ramah,2026-03-22 09:11:49,positif
Pengguna Google,5,bagus,2026-03-22 09:09:54,positif
Pengguna Google,1,"gak pakai gojek lagi,mahal argo nya sekarang, lebih murah grab",2026-03-22 09:03:14,negatif
Pengguna Google,5,Aplikasi yang nyaman dan tarif aman dikantong,2026-03-22 08:56:48,positif
Pengguna Google,5,"bagus,ramah dan baik",2026-03-22 08:35:14,positif
Pengguna Google,2,dan sekarang loading nya lama padahal sinyal full,2026-03-22 08:03:01,negatif
Pengguna Google,5,bagus dan menarik,2026-03-22 07:57:27,positif
Pengguna Google,5,ok,2026-03-22 07:55:24,positif
Pengguna Google,5,sangat baik,2026-03-22 07:50:17,positif
Pengguna Google,5,"Gocar keren, nyetir nyaman, sopir sopan, berjayalah GOJEK",2026-03-22 07:48:36,positif
Pengguna Google,5,ok mantap,2026-03-22 07:48:23,positif
Pengguna Google,5,sejauh ini baik2 saja.kadang kala bertemu tukang gojek yg sembrono kayak kmrn siang.nyalp2 hampir nabrak 2 kali.semoga makin diperbaiki sikap tukang gojeknya.krn bawa nyawa orang lain,2026-03-22 07:39:38,positif
Pengguna Google,5,good service and fast access,2026-03-22 07:09:27,positif
Pengguna Google,1,update lagi min . masa ganti tujuan terdekat harga nya Masih sama yg tujuan jauh m,2026-03-22 06:58:21,negatif
Pengguna Google,5,gak ribet dan easy use,2026-03-22 06:40:07,positif
Pengguna Google,1,apikasi bi. a. dab,2026-03-22 06:21:22,negatif
Pengguna Google,5,luv,2026-03-22 05:30:39,positif
Pengguna Google,5,memuaskan,2026-03-22 05:04:23,positif
Pengguna Google,5,ramah dan cepat,2026-03-22 05:02:07,positif
Pengguna Google,1,"susah terus cari driver, udh lwt 30 mnit g bsa d batalin mau nya ap coba",2026-03-22 04:53:11,negatif
Pengguna Google,5,aplikasi yang mantap,2026-03-22 03:11:08,positif
Pengguna Google,5,gojek selalu berjaya,2026-03-22 02:03:47,positif
Pengguna Google,5,"sulit cari driver kalo pasca lebaran. pemalasan semua driver2. maklum, drivernya cuma orang2 kampung sih",2026-03-22 01:49:38,positif
Pengguna Google,5,tetap semangat ABG gojek jaga kesehatan 👍👍👍👍👍👍,2026-03-22 01:25:28,positif
Pengguna Google,5,mantap jiwa intinya de....,2026-03-22 01:16:11,positif
Pengguna Google,1,lama bngt nyari driver nyaa,2026-03-22 01:03:07,negatif
Pengguna Google,1,makin jelek sistemnya,2026-03-22 01:00:56,negatif
Pengguna Google,1,"HP saya sudah tidak akuntable, sayang sekali membuang customer aktif.",2026-03-22 00:49:13,negatif
Pengguna Google,5,Mantap,2026-03-22 00:47:41,positif
Pengguna Google,1,gojek kalo hari lebaran emang ngga ada yang kerja ngga usah buka aplikasi nya orang nahan laper berjam jam dikira enak apa?,2026-03-22 00:27:02,negatif
Pengguna Google,1,"mau beli di menu go token, cutoff terus",2026-03-21 23:49:57,negatif
Pengguna Google,5,"bagus, sangat membantu",2026-03-21 23:34:11,positif
Pengguna Google,1,nyari makan sulit dibekasi jam segini masih aja aplikasi online tapi driver ngga ada yang mau ambil food 22:45 seharusnya di offline kan saja pelayanan ini khususnya all area bekasi percuma ada GO-FOOD online tapi pelayanan ngga ada 👎👎👎👎👎 ternyata masih banyak driver online udah coba trip GO-RIDE langsung dapat giliran GO-FOOD ble ee seolah ngga ada duitnya cuma 29K padahal sudah disiapin uang lebih buat tip mungkin memang terlalu murah dan banyak potongan jadi malas untuk ambil pesanan,2026-03-21 23:22:39,negatif
Pengguna Google,1,SUSAH BGT DPT DRIVER JAM 9 MALEM KE ATAS SUMPAHHHHH PDHL W LG BNR BNR LAPER AMPE 2 KALI BATALIN PESENAN DUH,2026-03-21 23:18:49,negatif
Pengguna Google,1,susah dapat driver pesanan gak bisa di batal kan ini sangat membuat tidak nyaman,2026-03-21 23:17:25,negatif
Pengguna Google,5,"Apk aman dan terpercaya Insya Allah, apalagi voucher² nya kini semakin banyqk, bepergian kmnpn jadi hemat",2026-03-21 23:04:27,positif
Pengguna Google,1,"baru kali ini kecewa, pesen gofood nunggunya kelamaan mau di batalin pun harus nunggu dulu,mana ga dapet driver 3 kali gmn sih",2026-03-21 23:02:24,negatif
Pengguna Google,1,sekarang susah dapet driver,2026-03-21 23:01:48,negatif
Pengguna Google,2,masa harus nunggu 1 jam dulu baru bisa dibatalin aplikasi apaan ini drivernya susah👎,2026-03-21 23:00:37,negatif
Pengguna Google,1,"susah dapet driver, customer service ga membantu",2026-03-21 22:55:46,negatif
Pengguna Google,5,mantap voucher promonya🔥,2026-03-21 22:52:33,positif
Pengguna Google,5,driver ramah sekali,2026-03-21 22:47:25,positif
Pengguna Google,1,busettt pada lagi sibuk apahh pesanan saya nyampe di batalkan udah nunggu 1 jam,2026-03-21 22:41:49,negatif
Pengguna Google,5,selalu membantu dgn harga yg paling bersahabat ☺,2026-03-21 22:30:40,positif
Pengguna Google,5,nyaman,2026-03-21 22:27:23,positif
Pengguna Google,1,"bel1 makan 1 harganya 16rb + ongkir jadi 68rb , kikir amat ongkir nya om mahal bener",2026-03-21 22:24:12,negatif
Pengguna Google,1,"aduhhh udah nunggu 1 jam, padahal udah waktunya pembatalan pesenan, tiba"" malah dapet driver, bener"" setelah waktunya tiba untuk membatalkan ehh malah dapet driver sebelum nya juga ada pesenan telat ga dapet kompensasi, buang"" waktu aja, saya nunggu loh dari jam 21.12 sampe 22.11, saat masuk ke 22.12 dan waktunya untuk membatalkan pesanan malah dapet driver, cuma buang"" waktu aja, telatnya ini kaya disengaja banget lohh",2026-03-21 22:18:52,negatif
Pengguna Google,5,Maret 2026 terjadi bug tolong di perbaiki terutama di pet,2026-03-21 22:17:05,positif
Pengguna Google,1,order makanan lama banget satu jam lebihh cs responnya cuman gitu' aja jawabnya!,2026-03-21 21:55:07,negatif
Pengguna Google,1,"apa ini pesan makanan 30rb jadi 170rb gak jelas.. mikir mikir bikin aplikasi mana gak biaa di batalkan.. harusnya cari drevernya dl biar bisa negosiasi/ atau pembatalan sebelum 5 mnt pemesanan.. dan bikin tampilan tampilan ""HARGA"" yg jelas sebelum tekan ""OK"" agar gak ad miskomunikasi atau kesalahan...",2026-03-21 21:50:28,negatif
Pengguna Google,1,susah dapat driver gmn ini,2026-03-21 21:50:12,negatif
Pengguna Google,4,knpa kalo gofood dpt drivernya lama. pasti ku cancel trs. bikin kesel aja,2026-03-21 21:40:07,positif
Pengguna Google,2,"asli kecewa pesen gofood udh 1 jam masi harus nunggu 30mnt,pesen gojek lagi urgnt bngt selalu dicancel sampe 4x capek emosi sewot udh dah",2026-03-21 21:35:02,negatif
Pengguna Google,5,good,2026-03-21 21:21:23,positif
Pengguna Google,1,karena pesanan sy dibatalin secara sepihak pd hal sy sdh tggu 50 mnt,2026-03-21 21:20:35,negatif
Pengguna Google,5,trims gojek,2026-03-21 21:20:24,positif
Pengguna Google,1,susah dapat Drive nya,2026-03-21 21:19:44,negatif
Pengguna Google,1,gk usah download ini apk pdhl ad driver yg deket nyari yg jauh mending download maxim aja lebih enak #IZIN🫸,2026-03-21 21:18:07,negatif
Pengguna Google,1,"tolong dong klo gofood, bisa chat dengan restonya. jngn restony aja yg bisa ngechat ke customer. tapi customer jg bisa chat restonya. dan jika sudah dipesan langsung dibuat saja, kenapa harus nunggu driver baru dibuat?",2026-03-21 21:09:35,negatif
Pengguna Google,1,GK worth it,2026-03-21 21:04:34,negatif
Pengguna Google,1,"pake promo hemat, driver ga ada yang ambil orderan, sekalinya dapet driver si driver ga langsung jalan alias diem di tempat sampe beberapa menit dulu dan itu buang buang waktu saya, pas ga pake promo hemat tetap sama driver ga ada yang ambil orderan sampe harga nya melejit dulu baru ada yang ambil hadeh!!!",2026-03-21 20:58:01,negatif
Pengguna Google,5,terimakasih Gojek telah membantu saya pokoknya mantap,2026-03-21 20:51:31,positif
Pengguna Google,1,"aplikasi bodoh.... chating berkali kali d suruh batalkan pemesanan(karna lama nunggu lbh dari estimasi wkt yg d tetapkan), bahkan sdh d tanggapi dlm chat masih jg d antar, sdh jg saya blg coba aplikasi lain klu g ada driver,. akhirnya bayar 2 kali nih,.😡😡😡 tambukkk...!!!!",2026-03-21 20:51:31,negatif
Pengguna Google,5,bagus sekali,2026-03-21 20:49:52,positif
Pengguna Google,4,"semoga lebih baik kedepannya, sukses terus untuk kita semua aaaamiiiin",2026-03-21 20:32:48,positif
Pengguna Google,1,stres ini aplikasi sangat buruk.. parah ga ada yg ambil jelek aplikasinya gila ini aplikasi bikin kecewa banget.. padahal harganya mahal udah pilih prioritas.. kacau jelek,2026-03-21 20:26:07,negatif
Pengguna Google,5,suka,2026-03-21 20:23:17,positif
Pengguna Google,1,ditinggal 5 menit harga naik drastis,2026-03-21 20:20:40,negatif
Pengguna Google,1,aplikasi oon nunggu lama ga dapet² driver gabisa dibatalin stres,2026-03-21 20:20:06,negatif
Pengguna Google,1,selalu buruk kalau setiap order saat hujan dan tidak ada perubahan dr dulu,2026-03-21 20:17:09,negatif
Pengguna Google,1,susah di cancel padahal nunggu sudah sampai 2 jam rugi waktu,2026-03-21 20:01:08,negatif
Pengguna Google,5,gocar okeee,2026-03-21 19:57:50,positif
Pengguna Google,1,sumpah aplikasi paling gak banget susah setengah mati buat cancel padahal Lo yg gak ada driver mana cs nya cuman robot sumpah gua uninstal langsung nih aplikasi,2026-03-21 19:55:23,negatif
Pengguna Google,3,"pelayanan driver gocar di kota langsa aceh sangat mengecewakan, nego harga sampai 200% dari harga yang di tetapkan oleh aplikasi, padahal sudah ada voucher, pihak gojek kalau buat voucher gak bisa di terima driver ngapain buat sih..",2026-03-21 19:51:59,netral
Pengguna Google,5,terima kasih sudah mengantarkan budhe saya sampai tujuan dengan selamat,2026-03-21 19:50:37,positif
Pengguna Google,3,Aplikasi sudah Oke. ongkos / komisi sekarang yang mahal banget. harga ongkir hampir sama dengan harga makanan 🤦‍♂️ Jadinya harga total 2x lipat harga makanan,2026-03-21 19:42:25,netral
Pengguna Google,2,promo pelit biaya mahal,2026-03-21 19:42:09,negatif
Pengguna Google,5,ok dah,2026-03-21 19:41:19,positif
Pengguna Google,1,algoritma goblog...pesan makanan siap saji 1 jam lebih,2026-03-21 19:37:39,negatif
Pengguna Google,3,lonjakan argonya parah banget 2x lipat. ternyata getok harga juga? parah banget akhirnya gak jadi pesan deh? hadeuh?,2026-03-21 19:32:14,netral
Pengguna Google,2,"Goride : gak cocok buat yang butuh cepet cepet datang, kadang lagi butuh cepet dpt diver malah gadateng dateng diem ditempat aja, ditelpon direject gofood : pencarian drivernya lama banget dan gak bisa dibatalin dengan waktu tertentu",2026-03-21 19:31:10,negatif
